,InvoiceNo,StockCode,Quantity,UnitPrice,CustomerID,Country,Product Type,Colour_type,Revenue,Cluster number,Year,Month,Day,DayOfWeek
25591,855,1256,1.0,1.65,416,25,1047,7,1.65,2,2010,12,12,0
20063,712,1659,2.0,8.5,91,8,29,11,8.5,2,2010,12,9,4
5741,270,916,1.0,2.95,1048,25,1424,7,2.95,2,2010,12,3,5
12109,446,972,12.0,1.45,603,6,756,7,1.45,2,2010,12,6,1
44340,1455,1343,6.0,1.25,324,25,17,7,1.25,0,2011,1,5,3
31476,1057,1364,144.0,1.06,1200,25,1360,7,1.06,2,2010,12,15,3
61657,1915,2279,72.0,1.06,1197,25,26,12,1.06,0,2011,1,18,2
20385,723,1433,3.0,1.95,954,25,1214,7,1.95,2,2010,12,9,4
78629,2423,1150,48.0,0.85,996,25,2030,11,0.85,1,2011,2,1,2
57455,1815,388,12.0,8.95,536,17,1750,11,8.95,1,2011,1,14,5
44326,1455,2395,6.0,1.95,324,25,72,7,1.95,0,2011,1,5,3
47299,1535,1560,72.0,1.06,1036,25,874,7,1.06,0,2011,1,7,5
26153,876,1604,36.0,4.25,1116,25,2209,7,4.25,2,2010,12,12,0
47468,1544,204,12.0,1.25,943,25,1018,7,1.25,1,2011,1,7,5
337,33,2436,1.0,2.55,820,25,860,7,2.55,2,2010,12,1,3
20207,718,1967,12.0,4.25,484,25,1819,7,4.25,2,2010,12,9,4
14665,534,1247,2.0,2.55,621,25,348,7,2.55,2,2010,12,7,2
3500,154,1246,4.0,2.95,1339,25,984,7,2.95,2,2010,12,2,4
14444,523,822,50.0,1.95,449,25,68,9,1.95,2,2010,12,7,2
3461,152,824,10.0,1.95,468,25,1974,7,1.95,2,2010,12,2,4
9290,375,1723,12.0,0.85,76,9,1123,9,0.85,2,2010,12,5,0
48976,1573,262,2.0,6.35,300,25,562,7,6.35,1,2011,1,7,5
56059,1772,352,2.0,1.95,612,25,522,7,1.95,1,2011,1,13,4
40111,1359,2279,6.0,1.25,1122,25,26,12,1.25,0,2010,12,21,2
28589,932,2047,6.0,3.75,1145,25,2107,7,3.75,0,2010,12,13,1
58639,1849,1257,6.0,2.95,309,25,1047,7,2.95,1,2011,1,16,0
7602,323,1507,2.0,1.65,188,25,1779,7,1.65,2,2010,12,5,0
43450,1426,174,36.0,2.1,1193,25,477,7,2.1,1,2011,1,4,2
67902,2049,459,2.0,1.25,1226,25,2071,7,1.25,1,2011,1,23,0
33021,1151,1673,1.0,0.85,755,25,2145,7,0.85,0,2010,12,16,4
4129,192,506,1.0,3.75,1327,25,488,7,3.75,2,2010,12,2,4
75447,2308,123,1.0,7.95,917,25,653,11,7.95,1,2011,1,30,0
71740,2180,813,12.0,1.25,389,25,972,11,1.25,1,2011,1,26,3
63650,1958,199,6.0,2.1,456,25,1889,12,2.1,1,2011,1,19,3
14819,544,2278,12.0,0.85,223,25,517,12,0.85,2,2010,12,7,2
57256,1806,785,12.0,0.65,54,8,1756,11,0.65,1,2011,1,14,5
68096,2054,1331,1.0,1.65,1394,25,1631,7,1.65,0,2011,1,23,0
70601,2134,616,10.0,1.95,510,25,2188,7,1.95,1,2011,1,25,2
51051,1641,1392,24.0,0.29,202,25,1366,7,0.29,0,2011,1,10,1
54750,1742,525,6.0,2.95,79,8,2065,7,2.95,1,2011,1,12,3
77873,2397,1909,2.0,7.95,979,25,974,7,7.95,0,2011,2,1,2
53471,2823,1547,-2.0,8.5,560,25,2016,7,8.5,0,2011,1,11,2
31535,1058,1379,2.0,0.85,838,25,453,7,0.85,2,2010,12,15,3
20410,727,950,1.0,6.95,1339,25,1475,7,6.95,2,2010,12,9,4
69000,2079,1662,10.0,1.45,462,25,29,7,1.45,0,2011,1,24,1
8237,348,980,2.0,0.42,786,25,1962,7,0.42,2,2010,12,5,0
40057,1354,2242,16.0,1.69,1076,25,139,7,1.69,0,2010,12,21,2
17227,586,1440,6.0,2.95,350,25,1702,14,2.95,2,2010,12,8,3
44552,1465,1531,4.0,1.65,846,25,1331,7,1.65,0,2011,1,5,3
41332,2738,1707,-8.0,4.95,607,25,467,7,4.95,0,2010,12,22,3
8615,356,814,1.0,0.42,113,25,361,13,0.42,2,2010,12,5,0
4875,236,1850,2.0,1.45,772,25,1668,7,1.45,2,2010,12,2,4
5748,270,156,1.0,2.1,1048,25,835,7,2.1,2,2010,12,3,5
31401,1054,1406,1.0,1.95,1025,25,1942,7,1.95,2,2010,12,15,3
72868,2220,1441,6.0,2.95,486,3,1703,7,2.95,0,2011,1,27,4
19415,668,1544,12.0,1.25,382,25,661,5,1.25,2,2010,12,8,3
50773,1626,2651,1.0,18.0,41,9,1679,7,18.0,0,2011,1,10,1
18348,641,1019,24.0,1.65,688,25,1066,7,1.65,2,2010,12,8,3
55868,1762,10,24.0,0.75,1375,25,1855,7,0.75,1,2011,1,13,4
81,10,694,6.0,4.25,1288,25,909,7,4.25,2,2010,12,1,3
45536,1491,1277,576.0,0.55,15,0,1398,7,0.55,0,2011,1,6,4
78831,2430,1439,1.0,2.95,872,25,1704,1,2.95,0,2011,2,1,2
878,54,1410,12.0,2.1,893,25,966,7,2.1,2,2010,12,1,3
59939,1901,1367,2.0,2.55,857,25,323,7,2.55,0,2011,1,17,1
8075,343,447,1.0,1.65,1361,25,1911,7,1.65,2,2010,12,5,0
57594,1820,1225,12.0,1.25,461,25,975,7,1.25,1,2011,1,14,5
31303,1048,1563,4.0,6.75,1189,25,2021,7,6.75,2,2010,12,15,3
26172,877,1256,4.0,1.65,852,25,1047,7,1.65,2,2010,12,12,0
42397,1399,1546,1.0,1.25,1360,25,662,10,1.25,0,2010,12,23,4
34725,1255,2648,1.0,50.0,381,6,343,7,50.0,0,2010,12,17,5
69775,2104,121,1.0,3.25,631,25,1763,11,3.25,1,2011,1,24,1
59764,1893,542,1.0,3.75,538,25,2126,7,3.75,1,2011,1,17,1
3233,134,2021,6.0,2.1,1288,25,1515,13,2.1,2,2010,12,2,4
48055,1552,858,6.0,2.95,42,9,510,7,2.95,1,2011,1,7,5
19840,695,1435,20.0,0.85,91,8,372,7,0.85,2,2010,12,9,4
40085,1356,1019,12.0,1.65,603,6,1066,7,1.65,1,2010,12,21,2
9931,400,375,1.0,1.65,224,25,852,7,1.65,2,2010,12,5,0
45539,1491,1397,160.0,1.06,15,0,1944,7,1.06,0,2011,1,6,4
849,52,449,1.0,1.65,1324,25,628,7,1.65,2,2010,12,1,3
946,60,136,1.0,1.25,558,25,993,7,1.25,2,2010,12,1,3
22360,770,1604,1.0,4.65,1322,25,2209,7,4.65,2,2010,12,9,4
29201,964,446,12.0,0.65,1350,25,907,12,0.65,2,2010,12,14,2
64582,1978,2203,6.0,1.25,576,25,1532,13,1.25,0,2011,1,20,4
59611,1886,2189,32.0,0.65,439,25,903,7,0.65,0,2011,1,17,1
5188,257,1286,1.0,9.95,520,25,1509,7,9.95,2,2010,12,2,4
77141,2360,915,2.0,1.65,1305,25,1780,7,1.65,1,2011,1,31,1
31278,1048,2583,3.0,4.95,1189,25,526,9,4.95,0,2010,12,15,3
73668,2242,863,12.0,0.42,190,25,1163,7,0.42,1,2011,1,27,4
32058,1089,1179,20.0,1.65,208,25,1210,7,1.65,2,2010,12,15,3
12498,458,245,2.0,0.65,997,25,1491,11,0.65,2,2010,12,6,1
63519,1954,646,6.0,1.25,692,25,661,1,1.25,1,2011,1,19,3
32825,1143,847,12.0,0.29,113,25,1388,11,0.29,2,2010,12,16,4
46994,1521,2120,48.0,0.42,191,25,730,7,0.42,0,2011,1,6,4
72052,2197,2307,10.0,0.55,205,25,2019,7,0.55,0,2011,1,26,3
3652,158,1093,12.0,1.65,900,25,593,7,1.65,2,2010,12,2,4
5366,268,1105,6.0,2.55,20,9,506,7,2.55,2,2010,12,3,5
19802,2534,1240,-1.0,3.35,100,8,1857,1,3.35,1,2010,12,9,4
50942,1635,1178,2.0,1.65,627,25,1209,7,1.65,1,2011,1,10,1
51774,1655,403,1.0,1.69,692,25,1662,1,1.69,1,2011,1,10,1
55873,1762,1539,2.0,9.95,1375,25,741,7,9.95,0,2011,1,13,4
58118,1824,1024,1.0,3.75,415,6,1269,11,3.75,1,2011,1,14,5
33542,1173,728,12.0,0.85,799,25,2144,7,0.85,1,2010,12,16,4
68780,2069,36,25.0,0.42,968,25,2259,9,0.42,1,2011,1,24,1
8714,359,360,1.0,2.1,823,25,1497,7,2.1,2,2010,12,5,0
19261,664,337,12.0,1.95,331,25,894,7,1.95,2,2010,12,8,3
48987,1573,1205,1.0,7.95,300,25,2063,13,7.95,1,2011,1,7,5
46733,1511,146,20.0,1.65,196,25,1207,11,1.65,1,2011,1,6,4
27412,904,1430,3.0,5.95,1185,25,602,7,5.95,2,2010,12,13,1
4355,202,916,12.0,2.95,1218,25,1424,7,2.95,2,2010,12,2,4
372,33,1254,5.0,2.55,820,25,953,7,2.55,2,2010,12,1,3
9010,366,1332,4.0,1.65,417,25,1630,7,1.65,2,2010,12,5,0
76017,2327,2345,2.0,4.25,1195,25,851,7,4.25,0,2011,1,30,0
31239,1045,1017,36.0,0.85,1071,25,1040,7,0.85,2,2010,12,15,3
78035,2400,201,6.0,0.85,1161,25,782,11,0.85,1,2011,2,1,2
26741,891,579,3.0,4.95,421,25,1729,11,4.95,2,2010,12,13,1
33387,1165,606,12.0,1.25,649,25,622,7,1.25,1,2010,12,16,4
5064,251,1723,12.0,0.85,110,9,1123,9,0.85,2,2010,12,2,4
5478,269,1036,2.0,0.85,1323,25,1200,13,0.85,2,2010,12,3,5
1436,82,1201,30.0,1.95,940,25,2165,11,1.95,2,2010,12,1,3
57457,1815,1441,24.0,2.55,536,17,1703,7,2.55,0,2011,1,14,5
66216,2014,1678,3.0,4.95,1141,25,499,1,4.95,0,2011,1,21,5
29053,2596,1999,-3.0,1.65,968,25,2223,0,1.65,0,2010,12,14,2
68958,2076,147,2.0,1.65,627,25,1211,7,1.65,1,2011,1,24,1
17961,617,1531,1.0,1.65,1158,25,1331,7,1.65,2,2010,12,8,3
58971,1856,709,1.0,5.95,778,25,1073,7,5.95,1,2011,1,16,0
42781,1413,1496,1.0,3.95,1285,25,1063,7,3.95,0,2011,1,4,2
21600,748,1800,2.0,0.85,1104,22,987,7,0.85,2,2010,12,9,4
74761,2286,242,6.0,1.25,539,25,1551,9,1.25,1,2011,1,28,5
66779,2034,17,1.0,5.95,1274,25,1441,7,5.95,1,2011,1,21,5
32027,1089,753,24.0,1.45,208,25,974,7,1.45,2,2010,12,15,3
66079,2008,1150,48.0,0.85,536,17,2030,11,0.85,1,2011,1,21,5
20343,723,1691,1.0,5.95,954,25,848,5,5.95,2,2010,12,9,4
64714,1982,2224,12.0,1.25,1271,25,2284,7,1.25,0,2011,1,20,4
370,33,147,1.0,1.65,820,25,1211,7,1.65,2,2010,12,1,3
8174,345,1352,20.0,0.85,134,25,1959,7,0.85,2,2010,12,5,0
42724,1411,841,12.0,1.45,160,25,1418,7,1.45,1,2011,1,4,2
49326,1589,709,1.0,5.95,1105,25,1073,7,5.95,1,2011,1,9,0
28503,927,2363,2.0,1.25,1113,25,1610,9,1.25,0,2010,12,13,1
77059,2354,1538,1.0,9.95,493,25,1506,7,9.95,0,2011,1,31,1
77845,2396,352,48.0,1.69,1200,25,522,7,1.69,1,2011,2,1,2
19933,701,586,1.0,2.55,1025,25,1986,7,2.55,2,2010,12,9,4
46093,1508,384,24.0,0.55,108,8,1387,7,0.55,1,2011,1,6,4
37886,1292,1337,24.0,1.49,884,25,1743,7,1.49,0,2010,12,20,1
32320,1102,1467,1.0,2.1,1006,25,2219,7,2.1,2,2010,12,15,3
71480,2162,1554,8.0,7.95,877,25,2218,7,7.95,0,2011,1,25,2
432,38,694,6.0,4.25,1288,25,909,7,4.25,2,2010,12,1,3
5004,247,278,1.0,2.55,1370,25,1753,11,2.55,2,2010,12,2,4
20303,721,1555,1.0,4.95,865,25,537,3,4.95,2,2010,12,9,4
8735,359,1007,1.0,2.95,823,25,1957,11,2.95,2,2010,12,5,0
17707,613,1131,4.0,2.95,854,25,1802,7,2.95,2,2010,12,8,3
20320,721,149,3.0,1.65,865,25,1204,1,1.65,2,2010,12,9,4
27971,911,612,6.0,4.95,816,25,2185,7,4.95,2,2010,12,13,1
7529,320,1570,2.0,19.95,1343,25,424,7,19.95,2,2010,12,5,0
76092,2329,999,6.0,1.25,356,25,893,7,1.25,1,2011,1,30,0
30154,1006,1026,2.0,4.25,478,25,1416,7,4.25,2,2010,12,14,2
56276,1782,1530,12.0,1.25,430,25,54,10,1.25,0,2011,1,13,4
9682,387,149,1.0,1.65,839,25,1204,1,1.65,2,2010,12,5,0
18296,640,945,4.0,3.95,118,20,2210,7,3.95,2,2010,12,8,3
33212,1159,609,12.0,1.25,662,25,2120,7,1.25,1,2010,12,16,4
19887,698,1309,1.0,1.25,845,25,928,9,1.25,2,2010,12,9,4
21644,751,1704,1.0,4.25,1317,25,757,7,4.25,2,2010,12,9,4
58888,1855,2332,1.0,1.65,1225,25,1037,9,1.65,0,2011,1,16,0
52193,1662,328,12.0,1.25,459,25,1831,7,1.25,1,2011,1,11,2
74550,2277,852,48.0,0.29,1017,25,999,7,0.29,1,2011,1,28,5
49485,1596,1436,10.0,1.65,125,20,1205,7,1.65,0,2011,1,9,0
34401,1231,141,10.0,1.25,53,22,1991,7,1.25,1,2010,12,17,5
4627,222,1364,1.0,1.25,755,25,1360,7,1.25,2,2010,12,2,4
19071,647,916,12.0,2.95,733,25,1424,7,2.95,2,2010,12,8,3
66051,2008,846,120.0,0.42,536,17,1384,9,0.42,1,2011,1,21,5
70348,2121,1182,10.0,1.95,475,25,67,9,1.95,1,2011,1,25,2
8407,351,2377,2.0,12.75,1091,25,547,3,12.75,2,2010,12,5,0
63297,1945,2231,4.0,1.69,1054,25,106,7,1.69,0,2011,1,19,3
56876,1795,1408,12.0,1.95,39,8,482,7,1.95,0,2011,1,14,5
9605,385,914,1.0,1.65,826,25,1775,7,1.65,2,2010,12,5,0
78107,2403,2025,12.0,2.95,131,25,2249,13,2.95,0,2011,2,1,2
21550,746,1712,24.0,0.85,90,8,1246,7,0.85,2,2010,12,9,4
239,2445,549,-12.0,3.45,1209,25,947,6,3.45,1,2010,12,1,3
74780,2286,1291,1.0,4.95,539,25,1239,7,4.95,0,2011,1,28,5
9418,379,969,12.0,2.1,30,9,437,7,2.1,2,2010,12,5,0
52373,1675,358,12.0,2.1,275,25,864,7,2.1,1,2011,1,11,2
64588,1978,2022,2.0,5.95,576,25,2235,13,5.95,0,2011,1,20,4
71224,2150,1742,25.0,0.42,222,25,873,7,0.42,0,2011,1,25,2
54311,1724,1472,6.0,2.95,243,25,1712,7,2.95,0,2011,1,12,3
20627,736,1719,1.0,2.1,1027,25,981,7,2.1,2,2010,12,9,4
18091,622,1176,1.0,2.1,999,25,2083,7,2.1,2,2010,12,8,3
6739,291,549,4.0,3.45,603,6,947,6,3.45,2,2010,12,3,5
52188,1661,1653,16.0,2.17,1190,25,1334,7,2.17,0,2011,1,11,2
19480,673,452,4.0,2.95,852,25,817,13,2.95,2,2010,12,8,3
34020,1210,1243,6.0,2.95,1391,25,2028,1,2.95,2,2010,12,16,4
3226,134,2088,6.0,2.75,1288,25,538,3,2.75,2,2010,12,2,4
29414,975,1532,3.0,12.75,243,25,2088,7,12.75,2,2010,12,14,2
18992,643,2021,6.0,2.55,616,25,1515,13,2.55,2,2010,12,8,3
77558,2380,1665,1.0,2.95,633,25,2050,7,2.95,0,2011,1,31,1
9222,374,1353,2.0,0.85,720,25,988,7,0.85,2,2010,12,5,0
74879,2292,790,4.0,3.75,108,8,127,7,3.75,1,2011,1,28,5
9311,377,767,1.0,4.95,827,25,1867,12,4.95,2,2010,12,5,0
59127,1861,1728,6.0,2.95,10,0,1835,7,2.95,0,2011,1,17,1
10111,401,2231,1.0,1.69,113,25,106,7,1.69,2,2010,12,5,0
30034,1001,1611,2.0,8.5,857,25,2151,3,8.5,2,2010,12,14,2
30412,1019,101,3.0,1.25,1060,25,1202,7,1.25,1,2010,12,14,2
57554,1818,863,12.0,0.42,624,25,1163,7,0.42,1,2011,1,14,5
22457,774,2242,16.0,1.69,373,25,139,7,1.69,2,2010,12,9,4
17062,574,1722,12.0,1.45,769,25,1124,7,1.45,2,2010,12,8,3
3654,158,485,12.0,0.65,900,25,1364,7,0.65,2,2010,12,2,4
73683,2243,1094,12.0,1.65,1019,25,595,7,1.65,1,2011,1,27,4
57211,1802,843,12.0,1.45,766,25,1404,7,1.45,1,2011,1,14,5
1182,69,1711,2.0,16.95,438,25,2,11,16.95,2,2010,12,1,3
78617,2423,1562,6.0,7.95,996,25,2023,7,7.95,0,2011,2,1,2
31552,1060,1465,4.0,7.95,1204,25,1072,7,7.95,2,2010,12,15,3
69911,2110,1495,4.0,3.95,16,2,1943,7,3.95,0,2011,1,25,2
39692,1343,2427,1.0,7.95,625,25,659,14,7.95,0,2010,12,21,2
49824,1609,2088,2.0,3.25,616,25,538,3,3.25,0,2011,1,9,0
45776,1499,2407,2.0,2.95,787,25,1022,13,2.95,0,2011,1,6,4
23184,785,2294,6.0,4.25,905,25,204,7,4.25,2,2010,12,10,5
64338,1966,1367,1.0,2.55,1131,25,323,7,2.55,0,2011,1,19,3
56762,1792,1213,16.0,10.95,455,25,1710,7,10.95,1,2011,1,13,4
76488,2334,2307,24.0,0.55,480,25,2019,7,0.55,0,2011,1,31,1
9742,391,117,72.0,1.06,936,25,1728,11,1.06,2,2010,12,5,0
13238,490,1340,8.0,1.65,1152,25,1821,7,1.65,2,2010,12,6,1
25159,842,724,48.0,0.42,1042,25,1665,7,0.42,2,2010,12,10,5
29918,997,645,12.0,1.25,1112,25,1998,11,1.25,2,2010,12,14,2
14764,539,2360,2.0,7.95,1054,25,494,7,7.95,2,2010,12,7,2
4504,211,1433,128.0,1.65,635,25,1214,7,1.65,2,2010,12,2,4
73493,2235,1491,12.0,0.42,994,25,317,7,0.42,0,2011,1,27,4
54158,1717,1949,3.0,2.1,1322,25,233,9,2.1,0,2011,1,12,3
57200,1802,823,20.0,1.95,766,25,1973,7,1.95,1,2011,1,14,5
62485,1929,941,1.0,2.55,478,25,136,7,2.55,1,2011,1,18,2
50094,1621,760,12.0,1.65,118,20,419,7,1.65,1,2011,1,9,0
54427,1732,148,2.0,1.65,523,25,1208,0,1.65,1,2011,1,12,3
4947,242,2243,12.0,4.95,856,25,2225,13,4.95,2,2010,12,2,4
7870,334,2101,1.0,2.55,584,25,612,7,2.55,2,2010,12,5,0
30261,1010,210,2.0,1.65,1028,25,177,1,1.65,1,2010,12,14,2
15011,551,2376,2.0,5.45,1183,25,545,3,5.45,2,2010,12,7,2
70605,2135,1689,2.0,5.95,590,25,848,1,5.95,0,2011,1,25,2
54712,1741,728,4.0,0.85,386,25,2144,7,0.85,1,2011,1,12,3
6445,276,1225,1.0,1.25,398,25,975,7,1.25,2,2010,12,3,5
52601,1689,539,1.0,3.75,542,25,388,7,3.75,1,2011,1,11,2
41723,1392,1417,6.0,2.55,62,9,379,7,2.55,0,2010,12,23,4
23226,788,446,12.0,0.65,168,25,907,12,0.65,2,2010,12,10,5
30368,1018,548,2.0,2.95,997,25,744,1,2.95,1,2010,12,14,2
8882,361,1168,2.0,4.25,803,25,8,7,4.25,2,2010,12,5,0
71925,2189,1016,12.0,1.65,1261,25,1040,7,1.65,1,2011,1,26,3
31016,1032,811,3.0,3.75,1309,25,2176,7,3.75,2,2010,12,14,2
8202,346,550,3.0,4.95,286,25,1046,7,4.95,2,2010,12,5,0
69771,2104,291,1.0,0.85,631,25,1462,7,0.85,1,2011,1,24,1
53195,1699,1116,6.0,2.95,105,8,1338,0,2.95,1,2011,1,11,2
43603,1433,846,1.0,0.55,899,25,1384,9,0.55,1,2011,1,4,2
42496,1400,1247,8.0,2.55,252,25,348,7,2.55,1,2011,1,4,2
29004,954,1511,5.0,1.65,506,25,1777,7,1.65,2,2010,12,13,1
65925,2002,1874,24.0,0.85,1264,25,727,7,0.85,0,2011,1,21,5
30245,1010,1398,1.0,1.45,1028,25,1158,7,1.45,2,2010,12,14,2
46035,1507,823,1.0,1.95,1394,25,1973,7,1.95,1,2011,1,6,4
8711,359,1962,3.0,2.55,823,25,1108,12,2.55,2,2010,12,5,0
11750,428,1271,2.0,12.75,832,25,1226,7,12.75,2,2010,12,6,1
57507,1818,1635,1.0,1.95,624,25,1333,7,1.95,0,2011,1,14,5
54287,1722,2295,12.0,0.95,279,25,1050,7,0.95,0,2011,1,12,3
5163,257,1423,1.0,1.45,520,25,1987,7,1.45,2,2010,12,2,4
31338,1049,896,4.0,2.95,1370,25,194,7,2.95,2,2010,12,15,3
77125,2359,2084,48.0,2.1,574,25,1150,7,2.1,0,2011,1,31,1
19066,647,2304,24.0,1.45,733,25,1029,9,1.45,2,2010,12,8,3
9795,395,1521,16.0,3.75,116,14,767,7,3.75,2,2010,12,5,0
19955,701,146,1.0,1.65,1025,25,1207,11,1.65,2,2010,12,9,4
31685,1071,709,1.0,5.95,1305,25,1073,7,5.95,2,2010,12,15,3
25448,852,550,1.0,4.95,1137,25,1046,7,4.95,2,2010,12,12,0
44419,1458,2024,1.0,7.95,1358,25,2232,13,7.95,0,2011,1,5,3
31964,2649,1250,-1.0,12.75,745,25,36,7,12.75,1,2010,12,15,3
45714,1498,1953,12.0,9.95,446,25,2149,3,9.95,0,2011,1,6,4
74263,2265,158,1.0,2.1,1006,25,1765,11,2.1,1,2011,1,27,4
21571,748,1564,2.0,9.95,1104,22,1507,7,9.95,2,2010,12,9,4
78470,2418,2298,2.0,9.95,952,25,998,7,9.95,0,2011,2,1,2
44801,1473,1660,6.0,2.95,90,8,2048,7,2.95,0,2011,1,5,3
69034,2080,605,48.0,1.25,483,10,1168,7,1.25,1,2011,1,24,1
43415,1423,557,25.0,0.42,316,25,1667,1,0.42,1,2011,1,4,2
33020,1151,593,1.0,2.25,755,25,2253,7,2.25,1,2010,12,16,4
29683,987,1399,1.0,9.95,845,25,205,7,9.95,2,2010,12,14,2
74820,2288,875,12.0,0.42,213,25,1785,7,0.42,1,2011,1,28,5
32890,1145,1987,12.0,0.85,1343,25,2034,7,0.85,0,2010,12,16,4
34397,1231,1182,10.0,1.95,53,22,67,9,1.95,2,2010,12,17,5
25786,859,1053,36.0,1.95,114,14,1082,7,1.95,2,2010,12,12,0
12431,454,1578,4.0,2.95,825,25,1930,7,2.95,2,2010,12,6,1
14977,549,2367,12.0,1.25,564,25,418,7,1.25,2,2010,12,7,2
56218,1780,1213,48.0,10.95,29,9,1710,7,10.95,1,2011,1,13,4
49218,1585,1493,3.0,4.95,583,25,277,7,4.95,0,2011,1,9,0
20098,713,1540,4.0,21.95,603,6,362,7,21.95,2,2010,12,9,4
5285,263,1412,2.0,9.95,262,25,397,7,9.95,2,2010,12,3,5
72914,2221,1256,12.0,1.65,946,25,1047,7,1.65,1,2011,1,27,4
68352,2911,829,-1.0,2.55,340,25,1747,11,2.55,1,2011,1,23,0
9406,379,143,30.0,0.85,30,9,2251,7,0.85,2,2010,12,5,0
12191,448,2130,12.0,1.25,217,25,1373,3,1.25,2,2010,12,6,1
48182,1559,1472,6.0,2.95,1254,25,1712,7,2.95,0,2011,1,7,5
58875,1855,2394,2.0,1.95,1225,25,62,0,1.95,0,2011,1,16,0
20131,714,1697,12.0,2.95,1205,25,704,7,2.95,2,2010,12,9,4
49830,1609,1572,3.0,2.95,616,25,301,9,2.95,0,2011,1,9,0
76101,2329,1683,6.0,0.65,356,25,1059,7,0.65,0,2011,1,30,0
19963,702,1819,2.0,9.95,261,25,271,7,9.95,2,2010,12,9,4
1065,62,642,1.0,3.75,617,25,910,3,3.75,2,2010,12,1,3
4484,210,1407,36.0,1.65,635,25,1212,7,1.65,2,2010,12,2,4
31650,1067,733,2.0,0.42,507,25,588,7,0.42,2,2010,12,15,3
74456,2969,651,-12.0,0.85,413,25,236,7,0.85,1,2011,1,28,5
43586,1433,2436,1.0,2.55,899,25,860,7,2.55,0,2011,1,4,2
31935,2648,1614,-1.0,14.95,76,9,213,7,14.95,0,2010,12,15,3
1005,60,514,2.0,2.1,558,25,1975,7,2.1,2,2010,12,1,3
73188,2229,2394,20.0,1.95,386,25,62,0,1.95,0,2011,1,27,4
32517,1115,1499,8.0,3.75,1078,25,11,11,3.75,2,2010,12,16,4
45060,1477,1567,1.0,8.5,727,25,2022,7,8.5,0,2011,1,5,3
36183,1259,284,2.0,8.95,356,25,73,7,8.95,1,2010,12,17,5
7886,334,1630,2.0,2.1,584,25,969,7,2.1,2,2010,12,5,0
30477,1022,237,3.0,1.25,1285,25,107,7,1.25,1,2010,12,14,2
5171,257,645,2.0,1.25,520,25,1998,11,1.25,2,2010,12,2,4
11880,435,1507,1.0,1.65,630,25,1779,7,1.65,2,2010,12,6,1
49269,1586,759,24.0,0.42,581,25,551,7,0.42,1,2011,1,9,0
33831,1196,1777,6.0,2.1,421,25,723,9,2.1,0,2010,12,16,4
29810,991,319,12.0,2.95,5,4,1790,9,2.95,1,2010,12,14,2
41718,1392,1544,12.0,1.25,62,9,661,5,1.25,0,2010,12,23,4
2172,92,1542,10.0,1.25,1064,25,660,7,1.25,2,2010,12,1,3
62494,1929,2407,6.0,2.95,478,25,1022,13,2.95,0,2011,1,18,2
74770,2286,798,10.0,0.65,539,25,841,7,0.65,1,2011,1,28,5
26720,889,2579,2.0,6.95,502,25,1540,9,6.95,0,2010,12,12,0
76128,2330,1733,12.0,1.65,193,25,411,7,1.65,0,2011,1,31,1
78247,2409,446,12.0,0.65,527,25,907,12,0.65,1,2011,2,1,2
3562,157,1631,1.0,2.1,1339,25,971,7,2.1,2,2010,12,2,4
28035,916,794,4.0,1.25,513,25,356,7,1.25,2,2010,12,13,1
71734,2180,587,3.0,2.55,389,25,625,7,2.55,1,2011,1,26,3
78513,2420,1401,2.0,8.5,780,25,1110,7,8.5,0,2011,2,1,2
39448,2725,592,-1.0,2.25,29,9,1626,7,2.25,1,2010,12,20,1
48094,1555,846,24.0,0.55,647,25,1384,9,0.55,1,2011,1,7,5
37954,1296,1493,2.0,4.95,536,17,277,7,4.95,0,2010,12,20,1
17940,617,2394,1.0,1.95,1158,25,62,0,1.95,2,2010,12,8,3
55896,1763,239,2.0,3.75,885,25,770,11,3.75,1,2011,1,13,4
59236,1869,2436,12.0,2.55,1381,25,860,7,2.55,0,2011,1,17,1
34272,1220,1906,2.0,7.95,517,25,643,7,7.95,0,2010,12,17,5
26210,878,1425,2.0,4.95,748,25,1992,7,4.95,2,2010,12,12,0
50211,1624,2158,2.0,6.95,51,22,1154,7,6.95,0,2011,1,10,1
21816,761,334,8.0,1.69,667,25,1252,7,1.69,2,2010,12,9,4
28061,916,977,24.0,0.42,513,25,1624,13,0.42,2,2010,12,13,1
33299,1161,638,1.0,6.95,527,25,1266,7,6.95,1,2010,12,16,4
75244,2297,997,12.0,2.95,430,25,1357,9,2.95,1,2011,1,28,5
56782,1793,719,12.0,1.25,60,13,786,7,1.25,1,2011,1,13,4
57422,1815,384,120.0,0.42,536,17,1387,7,0.42,1,2011,1,14,5
75394,2305,2057,3.0,39.95,193,25,1976,13,39.95,0,2011,1,28,5
47490,2800,2306,-24.0,0.55,316,25,2052,7,0.55,0,2011,1,7,5
56203,1779,645,12.0,1.25,1031,25,1998,11,1.25,1,2011,1,13,4
25656,857,941,2.0,2.55,1107,25,136,7,2.55,2,2010,12,12,0
74863,2291,1967,6.0,4.25,322,25,1819,7,4.25,0,2011,1,28,5
45757,1499,823,2.0,1.95,787,25,1973,7,1.95,1,2011,1,6,4
21599,748,1799,2.0,0.85,1104,22,1958,7,0.85,2,2010,12,9,4
72125,2200,1227,1.0,0.85,1000,25,1899,0,0.85,1,2011,1,26,3
